,Game_ID,Date,Home,Away,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Away_Win_Prob,Home_EV,Away_EV,Home_Runs,Away_Runs,Bet_Home,Bet_Away,Win_Bet,Return,Result,Home_Kelly,Away_Kelly,Bet_Kelly,Return_Kelly,Result_Kelly,Bet_Kelly_Units,Result_Kelly_Units
303,ATL-HOU-20240415-1,2024-04-15,HOU,ATL,1,2.04,1.8620689655172413,0.5133880001571979,0.4866119998428021,0.0473115203206836,-0.0974803079838627,1,6,1.0,0.0,0,0.0,-1.0,0.045491846462195805,-0.10891808033954747,0.045491846462195805,0.0,-0.045491846462195805,0.909836929243916,-0.909836929243916
76,PIT-NYM-20240415-1,2024-04-15,NYM,PIT,1,1.8130081300813008,2.12,0.5046197533369174,0.4953802466630825,-0.085120284600548,0.0502061229257351,6,3,0.0,1.0,0,0.0,-1.0,-0.10469795005867404,0.044826895469406255,0.044826895469406255,0.0,-0.044826895469406255,0.896537909388125,-0.896537909388125
237,CLE-BOS-20240416-1,2024-04-16,BOS,CLE,1,1.8620689655172413,2.06,0.5117067655072974,0.4882932344927025,-0.0471667125036531,0.0058840630549673,7,10,0.0,1.0,1,2.06,1.06,-0.054713386504237495,0.005551002882044573,0.005551002882044573,0.01143506593701182,0.005884063054967247,0.11102005764089146,0.11768126109934493
97,NYY-TOR-20240416-1,2024-04-16,TOR,NYY,1,1.8620689655172413,2.0700000000000003,0.4984626624204963,0.5015373375795037,-0.0755008739722418,0.0381822887895727,5,4,0.0,1.0,0,0.0,-1.0,-0.08332064917172805,0.03568438204632966,0.03568438204632966,0.0,-0.03568438204632966,0.7136876409265932,-0.7136876409265932
75,PIT-NYM-20240416-1,2024-04-16,NYM,PIT,1,1.9345794392523366,1.9433962264150944,0.5423062952134743,0.4576937047865257,0.044441753744469,-0.1105197812639217,3,1,1.0,0.0,1,1.9345794392523366,0.9345794392523366,0.05257403109189182,-0.117150968139757,0.05257403109189182,0.10170863958898699,0.04913460849709517,1.0514806218378363,0.9826921699419033
169,LAA-TB-20240416-1,2024-04-16,TB,LAA,1,1.6993006993006992,2.31,0.5653228740867821,0.4346771259132179,-0.0393464447336501,0.0041041608595334,7,6,0.0,1.0,0,0.0,-1.0,-0.056265415969119686,0.0031329472210178295,0.0031329472210178295,0.0,-0.0031329472210178295,0.06265894442035659,-0.06265894442035659
236,CLE-BOS-20240418-1,2024-04-18,BOS,CLE,1,1.970873786407767,1.9345794392523366,0.5654988002416607,0.4345011997583393,0.1145267616413312,-0.1631828745394945,4,5,1.0,0.0,0,0.0,-1.0,0.11796256449057124,-0.17058251650023754,0.11796256449057124,0.0,-0.11796256449057124,2.3592512898114246,-2.3592512898114246
179,LAA-CIN-20240419-1,2024-04-19,CIN,LAA,1,1.7407407407407407,2.2199999999999998,0.4940587168464684,0.5059412831535315,-0.1399718632672585,0.12318964860084,7,1,0.0,1.0,0,0.0,-1.0,-0.18896201541079916,0.10097512180396717,0.10097512180396717,0.0,-0.10097512180396717,2.0195024360793434,-2.0195024360793434
152,MIA-CHC-20240419-1,2024-04-19,CHC,MIA,1,1.625,2.45,0.5746066825765241,0.4253933174234758,-0.0662641408131482,0.0422136276875159,8,3,0.0,1.0,0,0.0,-1.0,-0.1060226253010371,0.029112846681045374,0.029112846681045374,0.0,-0.029112846681045374,0.5822569336209075,-0.5822569336209075
202,HOU-WAS-20240419-1,2024-04-19,WAS,HOU,1,2.3600000000000003,1.6711409395973154,0.4441034623364316,0.5558965376635684,0.0480841711139787,-0.0710185377300099,3,5,1.0,0.0,0,0.0,-1.0,0.035356008172043214,-0.10581762121771482,0.035356008172043214,0.0,-0.035356008172043214,0.7071201634408643,-0.7071201634408643
122,NYM-LAD-20240419-1,2024-04-19,LAD,NYM,1,1.5208333333333335,2.7199999999999998,0.5270941979153073,0.4729058020846927,-0.199800000056036,0.2863037816703642,4,9,0.0,1.0,1,2.7199999999999998,1.7199999999999998,-0.38088494208730245,0.16645568701765348,0.16645568701765348,0.4527594686880174,0.28630378167036397,3.3291137403530695,5.726075633407279
96,OAK-CLE-20240419-1,2024-04-19,CLE,OAK,1,1.62111801242236,2.48,0.5889385771237495,0.4110614228762504,-0.0475190913183803,0.0194323287331011,10,2,0.0,1.0,0,0.0,-1.0,-0.07287031370701381,0.013129951846689919,0.013129951846689919,0.0,-0.013129951846689919,0.2625990369337984,-0.2625990369337984
276,BOS-PIT-20240419-1,2024-04-19,PIT,BOS,1,1.8849557522123894,2.02,0.4786755975368822,0.5213244024631177,-0.0977176789791511,0.0582885370001289,1,8,0.0,1.0,1,2.02,1.02,-0.11042097724644076,0.05203460095637049,0.05203460095637049,0.10510989393186838,0.053075292975497894,1.0406920191274098,1.0615058595099578
32,TB-NYY-20240419-1,2024-04-19,NYY,TB,1,1.5747126436781609,2.54,0.5386415530034488,0.4613584469965511,-0.1517943360750288,0.1764640398412054,5,3,0.0,1.0,0,0.0,-1.0,-0.2641221447705501,0.1115912047865194,0.1115912047865194,0.0,-0.1115912047865194,2.231824095730388,-2.231824095730388
256,CHW-PHI-20240419-1,2024-04-19,PHI,CHW,1,1.5681818181818183,2.5700000000000003,0.5285432238424137,0.4714567761575863,-0.1728447852861661,0.2116439147249968,7,0,0.0,1.0,0,0.0,-1.0,-0.30122070219493796,0.13480504122611264,0.13480504122611264,0.0,-0.13480504122611264,2.6961008245222526,-2.6961008245222526
306,ARI-SF-20240419-1,2024-04-19,SF,ARI,1,1.8620689655172413,2.06,0.5100435489595551,0.4899564510404449,-0.0502637364201389,0.0093102891433165,1,17,0.0,1.0,1,2.06,1.06,-0.05830593424736103,0.008783291644638256,0.008783291644638256,0.018093580787954807,0.00931028914331655,0.1756658328927651,0.186205782866331
201,HOU-WAS-20240420-1,2024-04-20,WAS,HOU,1,2.5700000000000003,1.5847953216374269,0.4393738246567449,0.5606261753432551,0.1291907293678345,-0.1134283738757825,5,4,1.0,0.0,1,2.5700000000000003,1.5700000000000003,0.08228708876932131,-0.19070306481977872,0.08228708876932131,0.2114778181371558,0.1291907293678345,1.645741775386426,2.58381458735669
178,LAA-CIN-20240420-1,2024-04-20,CIN,LAA,1,1.8849557522123894,2.02,0.4948706710491635,0.5051293289508365,-0.0671906820046742,0.0203612444806897,7,5,0.0,1.0,0,0.0,-1.0,-0.07592547066528173,0.019962004392833105,0.019962004392833105,0.0,-0.019962004392833105,0.3992400878566621,-0.3992400878566621
31,TB-NYY-20240420-1,2024-04-20,NYY,TB,1,1.8,2.12,0.5606686870107612,0.4393313129892388,0.0092036366193702,-0.0686176164628137,0,2,1.0,0.0,0,0.0,-1.0,0.011504545774212796,-0.061265728984655106,0.011504545774212796,0.0,-0.011504545774212796,0.23009091548425592,-0.23009091548425592
121,NYM-LAD-20240420-1,2024-04-20,LAD,NYM,1,1.6024096385542168,2.5,0.5066044657791466,0.4933955342208533,-0.1882121211008855,0.2384227908943418,4,6,0.0,1.0,1,2.5,1.5,-0.3124321210274699,0.15565922370142218,0.15565922370142218,0.38914805925355545,0.23348883555213326,3.1131844740284436,4.669776711042665
67,SEA-COL-20240420-1,2024-04-20,COL,SEA,1,2.5700000000000003,1.5617977528089888,0.4298191178022255,0.5701808821977745,0.1046351327517196,-0.1094927794888689,0,7,1.0,0.0,0,0.0,-1.0,0.06664658137052205,-0.19489714749018677,0.06664658137052205,0.0,-0.06664658137052205,1.332931627410441,-1.332931627410441
151,MIA-CHC-20240420-2,2024-04-20,CHC,MIA,2,1.7462686567164178,2.2,0.4981406122326016,0.5018593877673985,-0.1301126622206809,0.1040906530882767,5,3,0.0,1.0,0,0.0,-1.0,-0.17435096737571243,0.08674221090689718,0.08674221090689718,0.0,-0.08674221090689718,1.7348442181379435,-1.7348442181379435
218,DET-MIN-20240421-1,2024-04-21,MIN,DET,1,1.8620689655172413,2.0700000000000003,0.5621185844649075,0.4378814155350925,0.0425618190502985,-0.0935854698423583,1,6,1.0,0.0,0,0.0,-1.0,0.05417614244420014,-0.08746305592743772,0.05417614244420014,0.0,-0.05417614244420014,1.0835228488840027,-1.0835228488840027
150,MIA-CHC-20240421-1,2024-04-21,CHC,MIA,1,1.8130081300813008,2.08,0.580052206461869,0.419947793538131,0.0516393661869656,-0.1265085894406873,3,6,1.0,0.0,0,0.0,-1.0,0.0635164204099678,-0.11713758281545132,0.0635164204099678,0.0,-0.0635164204099678,1.270328408199356,-1.270328408199356
177,LAA-CIN-20240421-1,2024-04-21,CIN,LAA,1,1.8849557522123894,2.02,0.5813178277536777,0.4186821722463223,0.0957583832879056,-0.1500751903399658,3,0,1.0,0.0,1,1.8849557522123894,0.8849557522123894,0.1082069731153335,-0.15123726672787147,0.1082069731153335,0.20396535640323926,0.09575838328790576,2.16413946230667,1.9151676657581151
200,HOU-WAS-20240421-1,2024-04-21,WAS,HOU,1,2.48,1.6134969325153374,0.4849414477808927,0.5150585522191073,0.2026547904966138,-0.1689546059286795,6,0,1.0,0.0,1,2.48,1.48,0.13692891249771205,-0.2753960076637478,0.13692891249771205,0.3395837029943259,0.20265479049661383,2.738578249954241,4.053095809932277
95,OAK-CLE-20240421-1,2024-04-21,CLE,OAK,1,1.6134969325153374,2.49,0.5950735200358046,0.4049264799641954,-0.039850700801125,0.0082669351108466,6,2,0.0,1.0,0,0.0,-1.0,-0.06495664230583387,0.005548278597883651,0.005548278597883651,0.0,-0.005548278597883651,0.11096557195767301,-0.11096557195767301
214,HOU-CHC-20240423-1,2024-04-23,CHC,HOU,1,1.9803921568627452,1.9345794392523366,0.4550438872636234,0.5449561127363766,-0.0988346546347851,0.0495451060107994,7,2,0.0,1.0,0,0.0,-1.0,-0.10081134772748065,0.058059153364299586,0.058059153364299586,0.0,-0.058059153364299586,1.1611830672859917,-1.1611830672859917
283,BOS-CLE-20240423-1,2024-04-23,CLE,BOS,1,1.8333333333333335,2.04,0.4998336347405415,0.5001663652594586,-0.0836383363090073,0.0253410487818899,4,1,0.0,1.0,0,0.0,-1.0,-0.10036600357080867,0.019557101085860958,0.019557101085860958,0.0,-0.019557101085860958,0.3911420217172191,-0.3911420217172191
89,PHI-CIN-20240423-1,2024-04-23,CIN,PHI,1,2.12,1.8,0.4293073450839793,0.5706926549160207,-0.0898684284219638,0.0272467788488373,8,1,0.0,1.0,0,0.0,-1.0,-0.08023966823389633,0.03405847356104663,0.03405847356104663,0.0,-0.03405847356104663,0.6811694712209326,-0.6811694712209326
154,LAD-WAS-20240423-1,2024-04-23,WAS,LAD,1,2.9,1.45662100456621,0.4516391923663408,0.5483608076336592,0.3097536578623883,-0.2023842798055865,1,4,1.0,0.0,0,0.0,-1.0,0.16302824098020438,-0.44072902364862726,0.16302824098020438,0.0,-0.16302824098020438,3.2605648196040873,-3.2605648196040873
305,ARI-STL-20240423-1,2024-04-23,STL,ARI,1,1.72992700729927,2.23,0.4958343958078478,0.5041656041921522,-0.1422426875440881,0.1242892973484993,1,14,0.0,1.0,1,2.23,1.23,-0.1948724819354007,0.10104820922642224,0.10104820922642224,0.2253375065749216,0.12428929734849936,2.0209641845284447,2.4857859469699872
92,OAK-NYY-20240423-1,2024-04-23,NYY,OAK,1,1.4651162790697674,2.83,0.6209340515308375,0.3790659484691625,-0.0915964801678488,0.0727566341677299,4,3,0.0,1.0,0,0.0,-1.0,-0.19405773767786194,0.03975772358892345,0.03975772358892345,0.0,-0.03975772358892345,0.795154471778469,-0.795154471778469
304,ARI-STL-20240424-1,2024-04-24,STL,ARI,1,1.8928571428571428,2.02,0.5668128491041686,0.4331871508958314,0.0728957500900334,-0.1249619551904206,5,1,1.0,0.0,1,1.8928571428571428,0.8928571428571428,0.08164324010083748,-0.12251172077492219,0.08164324010083748,0.15453899019087095,0.07289575009003346,1.6328648020167496,1.4579150018006692
17,TOR-KC-20240424-1,2024-04-24,KC,TOR,1,2.17,1.7462686567164178,0.4220607967189492,0.5779392032810509,-0.0841280711198803,0.0092371161773574,3,2,0.0,1.0,0,0.0,-1.0,-0.07190433429049603,0.012377735677658912,0.012377735677658912,0.0,-0.012377735677658912,0.24755471355317824,-0.24755471355317824
258,CHW-MIN-20240424-1,2024-04-24,MIN,CHW,1,1.4975124378109452,2.79,0.5127506373707188,0.4872493626292812,-0.2321495430418589,0.3642982153619872,6,3,0.0,1.0,0,0.0,-1.0,-0.4666205815141365,0.20079649258977347,0.20079649258977347,0.0,-0.20079649258977347,4.01592985179547,-4.01592985179547
88,PHI-CIN-20240424-1,2024-04-24,CIN,PHI,1,1.6896551724137931,2.3200000000000003,0.5457300805281665,0.4542699194718335,-0.0779043466937876,0.0539062131746538,7,4,0.0,1.0,0,0.0,-1.0,-0.112961302705992,0.04083804028382865,0.04083804028382865,0.0,-0.04083804028382865,0.8167608056765729,-0.8167608056765729
120,NYM-SF-20240424-1,2024-04-24,SF,NYM,1,1.970873786407767,1.9174311926605505,0.4714158132348548,0.5285841867651452,-0.0752997509624001,0.0135238076505995,2,8,0.0,1.0,1,1.9174311926605505,0.9174311926605505,-0.07302589913324474,0.014740950339153474,0.014740950339153474,0.028264757989752993,0.01352380765059952,0.29481900678306944,0.27047615301199035
136,MIL-PIT-20240425-1,2024-04-25,PIT,MIL,1,2.25,1.72992700729927,0.5688767404810467,0.4311232595189532,0.2799726660823551,-0.2564685814093414,5,7,1.0,0.0,0,0.0,-1.0,0.22397813286588417,-0.3482378749400809,0.22397813286588417,0.0,-0.22397813286588417,4.479562657317683,-4.479562657317683
257,CHW-MIN-20240425-1,2024-04-25,MIN,CHW,1,1.526315789473684,2.7199999999999998,0.6133393291383114,0.3866606708616886,-0.0638504976309985,0.0517170247437932,6,3,0.0,1.0,0,0.0,-1.0,-0.12131594549889715,0.030068037641740073,0.030068037641740073,0.0,-0.030068037641740073,0.6013607528348014,-0.6013607528348014
68,SD-COL-20240425-1,2024-04-25,COL,SD,1,2.25,1.72992700729927,0.4607041862108456,0.5392958137891544,0.041191460836511,-0.0670576068027037,10,9,1.0,0.0,1,2.25,1.25,0.029267535179522054,-0.0918689213197041,0.029267535179522054,0.06585195415392463,0.03658441897440257,0.5853507035904411,0.7316883794880514
87,PHI-CIN-20240425-1,2024-04-25,CIN,PHI,1,2.52,1.5780346820809248,0.4739941645331127,0.5260058354668873,0.1992052362687751,-0.1699445486562992,0,5,1.0,0.0,0,0.0,-1.0,0.1279376938312132,-0.2940040691753978,0.1279376938312132,0.0,-0.1279376938312132,2.5587538766242637,-2.5587538766242637
16,TOR-KC-20240425-1,2024-04-25,KC,TOR,1,1.9803921568627452,1.8928571428571428,0.6032811805713274,0.3967188194286726,0.194733318386354,-0.249067948938584,2,1,1.0,0.0,1,1.9803921568627452,0.9803921568627452,0.1986279847540814,-0.27895610281121413,0.1986279847540814,0.3933613031404357,0.19473331838635433,3.9725596950816278,3.8946663677270865
213,HOU-CHC-20240425-1,2024-04-25,CHC,HOU,1,2.27,1.6896551724137931,0.5285013034385233,0.4714986965614767,0.1996979588054479,-0.205556990725183,3,1,1.0,0.0,1,2.27,1.27,0.1572424872483842,-0.29482819342438205,0.1572424872483842,0.35694044605383213,0.19969795880544794,3.1448497449676838,3.993959176108959
61,SEA-TEX-20240425-1,2024-04-25,TEX,SEA,1,2.04,1.8849557522123894,0.457143837898855,0.542856162101145,-0.0674265706863356,0.0190457779793423,3,4,0.0,1.0,1,1.8849557522123894,0.8849557522123894,-0.06483324104455358,0.02628362527543885,0.02628362527543885,0.04954347065193341,0.02325984537649456,0.525672505508777,0.4651969075298912
153,LAD-WAS-20240425-1,2024-04-25,WAS,LAD,1,2.52,1.5917159763313609,0.4405819360649026,0.5594180639350974,0.1102664788835545,-0.1095653301861467,1,2,1.0,0.0,0,0.0,-1.0,0.07254373610760169,-0.18516540801458808,0.07254373610760169,0.0,-0.07254373610760169,1.4508747221520337,-1.4508747221520337
282,BOS-CLE-20240425-1,2024-04-25,CLE,BOS,1,1.8064516129032258,2.1399999999999997,0.5909415396893309,0.409058460310669,0.0675072975033073,-0.1246148949351681,6,4,1.0,0.0,1,1.8064516129032258,0.8064516129032258,0.08370904890410134,-0.10931131134663899,0.08370904890410134,0.15121634640740889,0.06750729750330754,1.6741809780820267,1.3501459500661508
308,ARI-SEA-20240426-1,2024-04-26,SEA,ARI,1,2.12,1.8130081300813008,0.4815967493235675,0.5184032506764324,0.0209851085659632,-0.0601306918630533,6,1,1.0,0.0,1,2.12,1.12,0.0187367040767529,-0.07396075099155557,0.0187367040767529,0.039721812642716146,0.020985108565963247,0.37473408153505794,0.4197021713192649
130,MIN-LAA-20240426-1,2024-04-26,LAA,MIN,1,1.8620689655172413,2.04,0.5415035763040034,0.4584964236959966,0.0043271457946045,-0.0646672956601668,3,5,1.0,0.0,0,0.0,-1.0,0.009647724816647293,-0.06218009198092969,0.009647724816647293,0.0,-0.009647724816647293,0.19295449633294584,-0.19295449633294584
243,CIN-TEX-20240426-1,2024-04-26,TEX,CIN,1,1.5952380952380953,2.5,0.626919704818564,0.373080295181436,8.619578199481337e-05,-0.0672992620464099,2,1,1.0,0.0,1,1.5952380952380953,0.5952380952380953,0.00014480891375165947,-0.044866174697606676,0.00014480891375165947,0.0002310046957466949,8.619578199503541e-05,0.0028961782750331895,0.0017239156399007083
105,NYY-MIL-20240426-1,2024-04-26,MIL,NYY,1,2.24,1.72992700729927,0.508092933304615,0.491907066695385,0.1381281706023377,-0.1490366802422902,7,6,1.0,0.0,1,2.24,1.2400000000000002,0.11139368596962718,-0.2041802519319376,0.11139368596962718,0.2495218565719649,0.13812817060233773,2.2278737193925435,2.7625634120467546
240,CLE-ATL-20240426-1,2024-04-26,ATL,CLE,1,1.3846153846153846,3.22,0.7321642379777,0.2678357620223,0.0137658679691231,-0.137568846288194,6,2,1.0,0.0,1,1.3846153846153846,0.3846153846153846,0.03579125671972007,-0.06196794877846576,0.03579125671972007,0.04955712468884317,0.013765867969123102,0.7158251343944013,0.27531735938246205
307,ARI-SEA-20240427-1,2024-04-27,SEA,ARI,1,1.6944444444444444,2.31,0.5521036819891759,0.4478963180108241,-0.0644909832961185,0.0346404946050036,3,1,0.0,1.0,0,0.0,-1.0,-0.09286701594641075,0.02644312565267452,0.02644312565267452,0.0,-0.02644312565267452,0.5288625130534904,-0.5288625130534904
268,CHC-BOS-20240427-1,2024-04-27,BOS,CHC,1,2.0,1.9090909090909092,0.4442102925670205,0.5557897074329795,-0.111579414865959,0.061053077826597,17,0,0.0,1.0,0,0.0,-1.0,-0.11157941486595901,0.06715838560925702,0.06715838560925702,0.0,-0.06715838560925702,1.3431677121851404,-1.3431677121851404
242,CIN-TEX-20240427-1,2024-04-27,TEX,CIN,1,1.8849557522123894,2.02,0.5881944837379094,0.4118055162620906,0.1041545571922158,-0.1640348019879561,4,8,1.0,0.0,0,0.0,-1.0,0.12285425036174702,-0.16485574230448724,0.12285425036174702,0.0,-0.12285425036174702,2.4570850072349404,-2.4570850072349404
156,LAD-TOR-20240427-1,2024-04-27,TOR,LAD,1,2.2199999999999998,1.7407407407407407,0.4583767652043439,0.541623234795656,0.0175964187536437,-0.0571743690594136,2,4,1.0,0.0,0,0.0,-1.0,0.014423294060363514,-0.07718539823020827,0.014423294060363514,0.0,-0.014423294060363514,0.2884658812072703,-0.2884658812072703
239,CLE-ATL-20240427-1,2024-04-27,ATL,CLE,1,1.606060606060606,2.4699999999999998,0.5811340874191872,0.4188659125808128,-0.0666634353570631,0.0345988040746078,2,4,0.0,1.0,1,2.4699999999999998,1.4699999999999998,-0.10999466833915403,0.023536601411297677,0.023536601411297677,0.058135405485905255,0.03459880407460758,0.4707320282259535,0.6919760814921516
196,KC-DET-20240427-1,2024-04-27,DET,KC,1,1.9433962264150944,1.970873786407767,0.4834036110309825,0.5165963889690175,-0.0648173132391271,0.018146281171947,6,5,0.0,1.0,0,0.0,-1.0,-0.06418856127617605,0.018690669607105467,0.018690669607105467,0.0,-0.018690669607105467,0.3738133921421093,-0.3738133921421093
129,MIN-LAA-20240427-1,2024-04-27,LAA,MIN,1,1.9433962264150944,1.970873786407767,0.491937288738109,0.508062711261891,-0.0483082358057141,0.001327479477319,5,16,0.0,1.0,1,1.970873786407767,0.970873786407767,-0.04660918519949541,0.0013673038616387233,0.0013673038616387233,0.0026947833389578723,0.001327479477319149,0.027346077232774466,0.02654958954638298
81,PHI-SD-20240427-1,2024-04-27,SD,PHI,1,1.9090909090909092,2.0,0.5014853620939798,0.4985146379060202,-0.0467260234069393,0.0020144221911005,1,5,0.0,1.0,1,2.0,1.0,-0.04688073960264238,-0.0029707241879595725,-0.0029707241879595725,-0.005941448375919145,-0.0029707241879595725,-0.05941448375919145,-0.05941448375919145
212,HOU-COL-20240427-1,2024-04-27,COL,HOU,1,2.8600000000000003,1.4739336492890995,0.4056297089505445,0.5943702910494555,0.1601009675985575,-0.1252663641158956,4,12,1.0,0.0,0,0.0,-1.0,0.08607578903148247,-0.26150839483619337,0.08607578903148247,0.0,-0.08607578903148247,1.7215157806296493,-1.7215157806296493
39,TB-CHW-20240427-1,2024-04-27,CHW,TB,1,2.69,1.5235602094240837,0.4752314867199668,0.5247685132800333,0.2783726992767106,-0.2019145527199492,8,7,1.0,0.0,1,2.69,1.69,0.16471757353651514,-0.3829236263551035,0.16471757353651514,0.4430902728132257,0.2783726992767106,3.2943514707303025,5.567453985534212
4,WAS-MIA-20240428-1,2024-04-28,MIA,WAS,1,1.7692307692307692,2.2,0.6286633172134485,0.3713366827865515,0.1122504843007164,-0.1830592978695865,9,12,1.0,0.0,0,0.0,-1.0,0.14592562959093144,-0.15254941489132212,0.14592562959093144,0.0,-0.14592562959093144,2.9185125918186285,-2.9185125918186285
38,TB-CHW-20240428-1,2024-04-28,CHW,TB,1,2.2199999999999998,1.7575757575757576,0.4552395695325121,0.5447604304674879,0.0106318443621769,-0.0456452609103406,4,2,1.0,0.0,1,2.2199999999999998,1.2199999999999998,0.00871462652637442,-0.05615580131542807,0.00871462652637442,0.01934647088855121,0.01063184436217679,0.1742925305274884,0.2126368872435358
195,KC-DET-20240428-1,2024-04-28,DET,KC,1,1.62111801242236,2.45,0.5412976964525698,0.4587023035474302,-0.1245679230211526,0.1238206436912041,4,1,0.0,1.0,0,0.0,-1.0,-0.19721301225879306,0.08539354737324424,0.08539354737324424,0.0,-0.08539354737324424,1.7078709474648848,-1.7078709474648848
267,CHC-BOS-20240428-1,2024-04-28,BOS,CHC,1,1.6993006993006992,2.29,0.5212343940197569,0.4787656059802431,-0.1142660297426509,0.101160893754559,5,4,0.0,1.0,0,0.0,-1.0,-0.16340042253199086,0.07470793619748581,0.07470793619748581,0.0,-0.07470793619748581,1.494158723949716,-1.494158723949716
155,LAD-TOR-20240428-1,2024-04-28,TOR,LAD,1,1.9174311926605505,1.99009900990099,0.5969581101800826,0.4030418898199174,0.144626101170984,-0.1979067341207584,3,1,1.0,0.0,1,1.9174311926605505,0.9174311926605505,0.15764245027637264,-0.19988580146196602,0.15764245027637264,0.3022685514473567,0.14462610117098407,3.1528490055274525,2.8925220234196813
104,NYY-MIL-20240428-1,2024-04-28,MIL,NYY,1,2.1399999999999997,1.7936507936507935,0.4719526166700458,0.5280473833299542,0.0099785996738981,-0.0528673918050029,5,15,1.0,0.0,0,0.0,-1.0,0.008753157608682383,-0.06661291367430365,0.008753157608682383,0.0,-0.008753157608682383,0.17506315217364765,-0.17506315217364765
241,CIN-TEX-20240428-1,2024-04-28,TEX,CIN,1,1.78125,2.1399999999999997,0.5978940524231057,0.4021059475768943,0.0649987808786569,-0.1394932721854461,4,3,1.0,0.0,1,1.78125,0.78125,0.08319843952468098,-0.12236251946091786,0.08319843952468098,0.148197220403338,0.06499878087865701,1.6639687904936196,1.2999756175731403
128,MIN-LAA-20240428-1,2024-04-28,LAA,MIN,1,1.9523809523809523,1.9523809523809523,0.5579263779628126,0.4420736220371873,0.0892848331654913,-0.1369038807845389,5,11,1.0,0.0,0,0.0,-1.0,0.09374907482376592,-0.14374907482376598,0.09374907482376592,0.0,-0.09374907482376592,1.8749814964753182,-1.8749814964753182
43,STL-NYM-20240428-1,2024-04-28,NYM,STL,1,1.7575757575757576,2.19,0.6183888089979296,0.3816111910020704,0.0868651794509065,-0.1642714917054658,4,2,1.0,0.0,1,1.7575757575757576,0.7575757575757576,0.11466203687519665,-0.13804327034072755,0.11466203687519665,0.2015272163261032,0.08686517945090656,2.293240737503933,1.7373035890181312
33,TB-MIL-20240429-1,2024-04-29,MIL,TB,1,1.9174311926605505,1.9523809523809523,0.5310273201135047,0.4689726798864952,0.0182083477405733,-0.0843866726025568,0,1,1.0,0.0,0,0.0,-1.0,0.019847099037224997,-0.0886060062326848,0.019847099037224997,0.0,-0.019847099037224997,0.39694198074449993,-0.39694198074449993
266,CHC-NYM-20240429-1,2024-04-29,NYM,CHC,1,1.6896551724137931,2.29,0.5416626423037819,0.4583373576962181,-0.0847769147280926,0.0541759227013015,1,3,0.0,1.0,1,2.29,1.29,-0.1229265263557343,0.03844383653049567,0.03844383653049567,0.08803638565483508,0.04959254912433941,0.7688767306099134,0.9918509824867883
3,WAS-MIA-20240429-1,2024-04-29,MIA,WAS,1,1.7194244604316546,2.25,0.5511311268114564,0.4488688731885436,-0.0523716596551218,0.0144436534061085,2,7,0.0,1.0,1,2.25,1.25,-0.07279660692061932,0.00796397173937855,0.00796397173937855,0.017918936413601736,0.009954964674223186,0.15927943478757098,0.1990992934844637
186,KC-TOR-20240429-1,2024-04-29,TOR,KC,1,1.6024096385542168,2.49,0.5917565243601011,0.4082434756398989,-0.0538982514721737,0.0165262543433484,6,5,0.0,1.0,0,0.0,-1.0,-0.08592764520213118,0.011091445868019,0.011091445868019,0.0,-0.011091445868019,0.22182891736038,-0.22182891736038
112,NYY-BAL-20240429-1,2024-04-29,BAL,NYY,1,1.7751937984496124,2.16,0.5230867906946839,0.4769132093053161,-0.0714195731078867,0.0301325320994828,2,0,0.0,1.0,0,0.0,-1.0,-0.09213124930917385,0.025976320775416253,0.025976320775416253,0.0,-0.025976320775416253,0.519526415508325,-0.519526415508325
135,MIN-CHW-20240430-1,2024-04-30,CHW,MIN,1,2.5,1.5952380952380953,0.4047822563985265,0.5952177436014734,0.0160034635603015,-0.0504859804452687,5,6,1.0,0.0,0,0.0,-1.0,0.007970427330877605,-0.08481644714805102,0.007970427330877605,0.0,-0.007970427330877605,0.1594085466175521,-0.1594085466175521
2,WAS-TEX-20240430-1,2024-04-30,TEX,WAS,1,1.6802721088435373,2.29,0.5615249879281347,0.4384750120718653,-0.0564852243656513,0.0084925277652901,7,1,0.0,1.0,0,0.0,-1.0,-0.08303327981750741,0.0031843237554818583,0.0031843237554818583,0.0,-0.0031843237554818583,0.06368647510963717,-0.06368647510963717
111,NYY-BAL-20240430-1,2024-04-30,BAL,NYY,1,2.1100000000000003,1.8064516129032258,0.3973782169657863,0.6026217830342138,-0.1615319622021908,0.0886070919327731,4,2,0.0,1.0,0,0.0,-1.0,-0.14552429027224398,0.10987279399663873,0.10987279399663873,0.0,-0.10987279399663873,2.1974558799327744,-2.1974558799327744
248,CIN-SD-20240430-1,2024-04-30,SD,CIN,1,1.6134969325153374,2.49,0.5582941000328338,0.4417058999671662,-0.0991941821556118,0.099847690918244,6,4,0.0,1.0,0,0.0,-1.0,-0.1616865169136472,0.0670118730994926,0.0670118730994926,0.0,-0.0670118730994926,1.3402374619898518,-1.3402374619898518
292,ATL-SEA-20240430-1,2024-04-30,SEA,ATL,1,2.1,1.8130081300813008,0.4992693046454572,0.5007306953545427,0.0484655397554601,-0.092171178340951,3,2,1.0,0.0,1,2.1,1.1,0.0440595815958729,-0.11337054935936967,0.0440595815958729,0.09252512135133309,0.04846553975546019,0.881191631917458,0.9693107951092037
